Invoice_ID,Invoice_Date,Due_Date,Customer_ID,Department_ID,Invoice_Category,Invoice_Amount,Paid_Amount,Outstanding_Amount,Payment_Status,Region_ID
INV-006897,2026-07-01,2026-07-31,CUS-01387,DEP-004,Maintenance,24477.61,24477.61,0.0,Paid,REG-05
INV-007311,2026-07-01,2026-07-31,CUS-01349,DEP-001,Maintenance,39856.29,7971.26,31885.03,Pending,REG-08
INV-009046,2026-07-01,2026-07-31,CUS-00186,DEP-001,Consulting,34222.46,0.0,34222.46,Pending,REG-02
INV-009750,2026-07-01,2026-07-31,CUS-01633,DEP-006,Implementation,53700.98,53700.98,0.0,Paid,REG-08
INV-010250,2026-07-01,2026-08-15,CUS-00507,DEP-005,Other Revenue,5300.33,1808.55,3491.78,Partially Paid,REG-01
INV-010663,2026-07-01,2026-07-31,CUS-00131,DEP-005,Product Sales,42335.64,0.0,42335.64,Pending,REG-03
INV-011828,2026-07-01,2026-07-31,CUS-00961,DEP-008,Maintenance,51312.14,0.0,51312.14,Overdue,REG-01
INV-012531,2026-07-01,2026-08-15,CUS-00381,DEP-004,Support,18727.56,18727.56,0.0,Paid,REG-05
INV-012862,2026-07-01,2026-07-31,CUS-00198,DEP-004,Service Revenue,52774.58,52774.58,0.0,Paid,REG-01
INV-013245,2026-07-01,2026-07-31,CUS-01594,DEP-002,Product Sales,6477.63,6477.63,0.0,Paid,REG-07
INV-013480,2026-07-01,2026-07-31,CUS-00249,DEP-010,Product Sales,41884.05,41884.05,0.0,Paid,REG-07
INV-014224,2026-07-01,2026-07-31,CUS-00128,DEP-004,Support,103878.02,103878.02,0.0,Paid,REG-06
INV-014974,2026-07-01,2026-07-16,CUS-00499,DEP-004,Subscription,22355.62,22355.62,0.0,Paid,REG-05
INV-000307,2026-07-02,2026-08-01,CUS-00548,DEP-007,Product Sales,5001.8,5001.8,0.0,Paid,REG-05
INV-001394,2026-07-02,2026-08-16,CUS-01378,DEP-008,Other Revenue,16596.75,7070.48,9526.27,Partially Paid,REG-08
INV-003244,2026-07-02,2026-08-31,CUS-01452,DEP-007,Implementation,12415.19,10533.46,1881.73,Partially Paid,REG-06
INV-004706,2026-07-02,2026-08-01,CUS-00282,DEP-007,Subscription,8591.62,2220.17,6371.45,Partially Paid,REG-02
INV-004824,2026-07-02,2026-08-16,CUS-00875,DEP-001,Service Revenue,41316.27,0.0,41316.27,Pending,REG-03
INV-006182,2026-07-02,2026-08-01,CUS-01497,DEP-003,Other Revenue,57567.96,57567.96,0.0,Paid,REG-04
INV-006704,2026-07-02,2026-08-16,CUS-01477,DEP-005,Support,33209.09,8331.73,24877.36,Partially Paid,REG-02
INV-007213,2026-07-02,2026-08-01,CUS-01036,DEP-008,Service Revenue,282486.44,282486.44,0.0,Paid,REG-06
INV-007438,2026-07-02,2026-08-01,CUS-00281,DEP-004,Subscription,27458.92,27458.92,0.0,Paid,REG-04
INV-008691,2026-07-02,2026-08-01,CUS-00816,DEP-010,Product Sales,11983.27,11983.27,0.0,Paid,REG-03
INV-008871,2026-07-02,2026-08-01,CUS-00771,DEP-001,Support,47204.53,47204.53,0.0,Paid,REG-02
INV-009575,2026-07-02,2026-08-01,CUS-00737,DEP-010,Implementation,30484.95,0.0,30484.95,Cancelled,REG-05
INV-011226,2026-07-02,2026-08-01,CUS-01311,DEP-003,Other Revenue,11217.51,6959.52,4257.99,Partially Paid,REG-02
INV-012609,2026-07-02,2026-08-01,CUS-01332,DEP-008,Implementation,9907.26,9907.26,0.0,Paid,REG-08
INV-012939,2026-07-02,2026-07-17,CUS-01502,DEP-001,Support,42762.84,42762.84,0.0,Paid,REG-05
INV-013074,2026-07-02,2026-08-31,CUS-01457,DEP-009,Consulting,22291.35,22291.35,0.0,Paid,REG-05
INV-013273,2026-07-02,2026-08-01,CUS-01971,DEP-007,Product Sales,19748.97,3949.79,15799.18,Pending,REG-02
INV-013811,2026-07-02,2026-08-01,CUS-01980,DEP-007,Consulting,2935.86,2935.86,0.0,Paid,REG-03
INV-000202,2026-07-03,2026-07-18,CUS-01582,DEP-007,Product Sales,6039.31,0.0,6039.31,Overdue,REG-03
INV-000302,2026-07-03,2026-08-02,CUS-01913,DEP-003,Service Revenue,36344.2,36344.2,0.0,Paid,REG-03
INV-000476,2026-07-03,2026-08-02,CUS-00468,DEP-003,Other Revenue,39740.44,3974.04,35766.4,Pending,REG-05
INV-002084,2026-07-03,2026-08-02,CUS-00353,DEP-005,Service Revenue,13696.17,13696.17,0.0,Paid,REG-02
INV-005067,2026-07-03,2026-08-02,CUS-01366,DEP-006,Implementation,17995.97,0.0,17995.97,Overdue,REG-02
INV-005177,2026-07-03,2026-08-02,CUS-00256,DEP-004,Subscription,49817.05,49817.05,0.0,Paid,REG-01
INV-005931,2026-07-03,2026-08-17,CUS-00897,DEP-006,Product Sales,11583.82,11583.82,0.0,Paid,REG-06
INV-006292,2026-07-03,2026-08-02,CUS-01920,DEP-004,Subscription,2944.37,2944.37,0.0,Paid,REG-03
INV-006708,2026-07-03,2026-08-02,CUS-00926,DEP-001,Consulting,14468.74,14468.74,0.0,Paid,REG-04
INV-007229,2026-07-03,2026-08-02,CUS-01675,DEP-002,Service Revenue,18781.81,18781.81,0.0,Paid,REG-05
INV-008070,2026-07-03,2026-08-02,CUS-00323,DEP-004,Support,14283.27,0.0,14283.27,Cancelled,REG-06
INV-008157,2026-07-03,2026-08-17,CUS-01410,DEP-008,Product Sales,199106.95,0.0,199106.95,Cancelled,REG-06
INV-009422,2026-07-03,2026-08-02,CUS-01618,DEP-010,Subscription,8132.96,813.3,7319.66,Overdue,REG-06
INV-010711,2026-07-03,2026-08-17,CUS-01638,DEP-007,Product Sales,4969.25,0.0,4969.25,Pending,REG-07
INV-011799,2026-07-03,2026-08-02,CUS-00778,DEP-003,Implementation,27205.77,0.0,27205.77,Pending,REG-08
INV-012252,2026-07-03,2026-08-02,CUS-00030,DEP-007,Service Revenue,98674.45,98674.45,0.0,Paid,REG-01
INV-012756,2026-07-03,2026-08-02,CUS-00044,DEP-004,Consulting,13799.51,0.0,13799.51,Overdue,REG-02
INV-012865,2026-07-03,2026-08-02,CUS-01202,DEP-006,Support,17370.93,17370.93,0.0,Paid,REG-01
INV-013281,2026-07-03,2026-08-02,CUS-00698,DEP-010,Consulting,7333.81,0.0,7333.81,Pending,REG-04
INV-013628,2026-07-03,2026-07-18,CUS-00135,DEP-003,Service Revenue,10735.86,10735.86,0.0,Paid,REG-06
INV-000936,2026-07-04,2026-07-19,CUS-00520,DEP-002,Implementation,55933.07,34886.26,21046.81,Partially Paid,REG-05
INV-001469,2026-07-04,2026-08-03,CUS-01094,DEP-003,Subscription,36844.56,0.0,36844.56,Overdue,REG-07
INV-002343,2026-07-04,2026-09-02,CUS-00839,DEP-003,Service Revenue,6697.71,669.77,6027.94,Overdue,REG-04
INV-002637,2026-07-04,2026-08-03,CUS-01386,DEP-002,Support,37361.35,37361.35,0.0,Paid,REG-07
INV-003010,2026-07-04,2026-08-18,CUS-00502,DEP-001,Maintenance,3642.93,3642.93,0.0,Paid,REG-02
INV-003900,2026-07-04,2026-08-03,CUS-00196,DEP-010,Subscription,10699.81,0.0,10699.81,Overdue,REG-08
INV-004125,2026-07-04,2026-08-03,CUS-00247,DEP-005,Subscription,78482.4,78482.4,0.0,Paid,REG-05
INV-004287,2026-07-04,2026-08-03,CUS-00244,DEP-007,Other Revenue,10898.45,10898.45,0.0,Paid,REG-07
INV-004754,2026-07-04,2026-08-03,CUS-00613,DEP-008,Support,22461.54,22461.54,0.0,Paid,REG-07
INV-005014,2026-07-04,2026-08-03,CUS-01275,DEP-005,Implementation,13084.24,1308.42,11775.82,Overdue,REG-06
INV-005173,2026-07-04,2026-08-03,CUS-00848,DEP-010,Product Sales,14751.37,14751.37,0.0,Paid,REG-01
INV-005340,2026-07-04,2026-08-03,CUS-01250,DEP-006,Product Sales,41391.72,33103.83,8287.89,Partially Paid,REG-08
INV-005842,2026-07-04,2026-08-03,CUS-00201,DEP-008,Service Revenue,33764.31,16368.37,17395.94,Partially Paid,REG-07
INV-006282,2026-07-04,2026-08-03,CUS-01874,DEP-008,Maintenance,17465.22,17465.22,0.0,Paid,REG-07
INV-006389,2026-07-04,2026-08-03,CUS-01389,DEP-005,Implementation,6918.02,6918.02,0.0,Paid,REG-05
INV-007219,2026-07-04,2026-08-18,CUS-00200,DEP-008,Service Revenue,22066.55,9039.72,13026.83,Partially Paid,REG-03
INV-007342,2026-07-04,2026-08-03,CUS-00885,DEP-002,Support,23346.07,23346.07,0.0,Paid,REG-08
INV-007390,2026-07-04,2026-08-03,CUS-00361,DEP-004,Consulting,3055.29,3055.29,0.0,Paid,REG-01
INV-007553,2026-07-04,2026-08-03,CUS-01281,DEP-006,Service Revenue,11130.17,5674.87,5455.3,Partially Paid,REG-05
INV-008955,2026-07-04,2026-07-19,CUS-00382,DEP-001,Product Sales,7086.34,7086.34,0.0,Paid,REG-08
INV-009393,2026-07-04,2026-08-03,CUS-01402,DEP-008,Implementation,6601.73,6601.73,0.0,Paid,REG-05
INV-010030,2026-07-04,2026-08-03,CUS-00038,DEP-004,Support,16486.98,7686.78,8800.2,Partially Paid,REG-07
INV-010052,2026-07-04,2026-07-19,CUS-00667,DEP-002,Product Sales,55873.83,0.0,55873.83,Overdue,REG-01
INV-010521,2026-07-04,2026-08-18,CUS-01535,DEP-001,Maintenance,11851.24,4650.49,7200.75,Partially Paid,REG-01
INV-012232,2026-07-04,2026-08-03,CUS-01642,DEP-005,Maintenance,24690.87,24690.87,0.0,Paid,REG-02
INV-012753,2026-07-04,2026-08-18,CUS-01342,DEP-003,Maintenance,6975.87,6975.87,0.0,Paid,REG-08
INV-012964,2026-07-04,2026-08-03,CUS-01541,DEP-005,Consulting,29736.45,0.0,29736.45,Cancelled,REG-04
INV-014342,2026-07-04,2026-08-18,CUS-00804,DEP-006,Maintenance,7493.34,7493.34,0.0,Paid,REG-05
INV-014653,2026-07-04,2026-08-03,CUS-01571,DEP-002,Other Revenue,26745.22,26745.22,0.0,Paid,REG-02
INV-000050,2026-07-05,2026-08-04,CUS-01931,DEP-006,Implementation,20923.28,20923.28,0.0,Paid,REG-07
INV-001505,2026-07-05,2026-08-04,CUS-01059,DEP-004,Product Sales,38620.96,14804.31,23816.65,Partially Paid,REG-06
INV-001571,2026-07-05,2026-09-03,CUS-01228,DEP-001,Product Sales,19587.93,19587.93,0.0,Paid,REG-08
INV-002612,2026-07-05,2026-08-19,CUS-00454,DEP-001,Product Sales,57745.09,57745.09,0.0,Paid,REG-04
INV-002703,2026-07-05,2026-08-04,CUS-00769,DEP-006,Implementation,30536.05,11253.86,19282.19,Partially Paid,REG-03
INV-006600,2026-07-05,2026-08-19,CUS-01591,DEP-007,Service Revenue,10680.65,0.0,10680.65,Pending,REG-07
INV-007903,2026-07-05,2026-08-19,CUS-01055,DEP-003,Consulting,7413.45,0.0,7413.45,Pending,REG-01
INV-008858,2026-07-05,2026-08-19,CUS-01779,DEP-010,Subscription,16969.65,16969.65,0.0,Paid,REG-03
INV-008938,2026-07-05,2026-08-04,CUS-00867,DEP-003,Implementation,7315.33,7315.33,0.0,Paid,REG-06
INV-009259,2026-07-05,2026-08-04,CUS-00475,DEP-003,Other Revenue,15350.46,0.0,15350.46,Pending,REG-08
INV-010342,2026-07-05,2026-08-19,CUS-01003,DEP-008,Consulting,12824.56,0.0,12824.56,Pending,REG-03
INV-010683,2026-07-05,2026-07-20,CUS-00707,DEP-005,Product Sales,47765.56,47765.56,0.0,Paid,REG-08
INV-010870,2026-07-05,2026-07-20,CUS-00831,DEP-008,Maintenance,22863.08,0.0,22863.08,Pending,REG-07
INV-011194,2026-07-05,2026-08-04,CUS-01113,DEP-004,Subscription,17006.78,0.0,17006.78,Pending,REG-02
INV-011233,2026-07-05,2026-08-04,CUS-00111,DEP-005,Product Sales,18091.82,18091.82,0.0,Paid,REG-05
INV-011268,2026-07-05,2026-09-03,CUS-01553,DEP-002,Subscription,13986.71,0.0,13986.71,Pending,REG-07
INV-011397,2026-07-05,2026-08-04,CUS-00513,DEP-002,Support,21247.53,21247.53,0.0,Paid,REG-06
INV-011628,2026-07-05,2026-08-04,CUS-01477,DEP-006,Implementation,40777.15,40777.15,0.0,Paid,REG-01
INV-011800,2026-07-05,2026-08-04,CUS-01009,DEP-003,Implementation,10252.06,0.0,10252.06,Cancelled,REG-06
INV-012153,2026-07-05,2026-08-04,CUS-01706,DEP-002,Implementation,5742.79,2950.27,2792.52,Partially Paid,REG-07
INV-013135,2026-07-05,2026-08-04,CUS-00930,DEP-007,Subscription,42359.78,11538.08,30821.7,Partially Paid,REG-08
INV-013171,2026-07-05,2026-08-04,CUS-01981,DEP-003,Subscription,32344.95,32344.95,0.0,Paid,REG-04
INV-013404,2026-07-05,2026-07-20,CUS-00871,DEP-007,Consulting,17499.52,17499.52,0.0,Paid,REG-03
INV-014509,2026-07-05,2026-08-04,CUS-00077,DEP-009,Support,31840.98,24830.68,7010.3,Partially Paid,REG-02
INV-001709,2026-07-06,2026-08-05,CUS-01692,DEP-006,Product Sales,11085.84,1108.58,9977.26,Overdue,REG-04
INV-002326,2026-07-06,2026-09-04,CUS-01263,DEP-008,Consulting,24182.94,0.0,24182.94,Cancelled,REG-01
INV-003023,2026-07-06,2026-08-05,CUS-01845,DEP-010,Maintenance,18231.74,18231.74,0.0,Paid,REG-07
INV-003082,2026-07-06,2026-08-05,CUS-01358,DEP-010,Consulting,9791.29,7314.1,2477.19,Partially Paid,REG-08
INV-003542,2026-07-06,2026-08-05,CUS-00376,DEP-006,Service Revenue,13464.69,13464.69,0.0,Paid,REG-05
INV-003739,2026-07-06,2026-07-21,CUS-01391,DEP-008,Implementation,8440.56,8440.56,0.0,Paid,REG-07
INV-004946,2026-07-06,2026-09-04,CUS-01767,DEP-006,Support,16590.07,16590.07,0.0,Paid,REG-07
INV-005199,2026-07-06,2026-09-04,CUS-00194,DEP-004,Consulting,9459.57,9459.57,0.0,Paid,REG-06
INV-005531,2026-07-06,2026-09-04,CUS-00330,DEP-002,Support,4450.06,4450.06,0.0,Paid,REG-03
INV-005559,2026-07-06,2026-08-05,CUS-00597,DEP-004,Service Revenue,9535.36,9535.36,0.0,Paid,REG-02
INV-005905,2026-07-06,2026-08-05,CUS-01313,DEP-003,Subscription,3924.71,2118.26,1806.45,Partially Paid,REG-01
INV-006877,2026-07-06,2026-07-21,CUS-01584,DEP-001,Subscription,20976.39,20976.39,0.0,Paid,REG-08
INV-007236,2026-07-06,2026-08-05,CUS-00392,DEP-007,Implementation,4767.41,4767.41,0.0,Paid,REG-02
INV-007385,2026-07-06,2026-07-21,CUS-00475,DEP-007,Other Revenue,4799.31,4799.31,0.0,Paid,REG-04
INV-007599,2026-07-06,2026-08-05,CUS-01607,DEP-003,Consulting,23566.51,23566.51,0.0,Paid,REG-08
INV-007849,2026-07-06,2026-08-05,CUS-01847,DEP-005,Maintenance,16078.92,16078.92,0.0,Paid,REG-04
INV-008479,2026-07-06,2026-08-05,CUS-01130,DEP-002,Product Sales,4755.19,4755.19,0.0,Paid,REG-02
INV-008494,2026-07-06,2026-08-05,CUS-01983,DEP-007,Support,30798.32,0.0,30798.32,Overdue,REG-08
INV-008666,2026-07-06,2026-08-05,CUS-00224,DEP-003,Service Revenue,6321.86,0.0,6321.86,Pending,REG-01
INV-009282,2026-07-06,2026-08-20,CUS-00456,DEP-002,Consulting,5976.49,2262.1,3714.39,Partially Paid,REG-05
INV-009990,2026-07-06,2026-07-21,CUS-00186,DEP-004,Implementation,10345.21,3230.32,7114.89,Partially Paid,REG-02
INV-011285,2026-07-06,2026-07-21,CUS-01996,DEP-002,Maintenance,76060.26,76060.26,0.0,Paid,REG-08
INV-011969,2026-07-06,2026-08-05,CUS-00289,DEP-005,Maintenance,16453.46,0.0,16453.46,Cancelled,REG-03
INV-013251,2026-07-06,2026-08-05,CUS-01254,DEP-002,Subscription,5232.02,4050.86,1181.16,Partially Paid,REG-08
INV-013991,2026-07-06,2026-08-05,CUS-01058,DEP-007,Other Revenue,25722.63,25722.63,0.0,Paid,REG-04
INV-014384,2026-07-06,2026-08-05,CUS-01935,DEP-002,Consulting,21577.26,21577.26,0.0,Paid,REG-04
INV-000668,2026-07-07,2026-08-06,CUS-01592,DEP-010,Consulting,38033.76,0.0,38033.76,Cancelled,REG-02
INV-001411,2026-07-07,2026-08-06,CUS-00461,DEP-010,Support,6726.74,0.0,6726.74,Overdue,REG-02
INV-001579,2026-07-07,2026-08-06,CUS-01792,DEP-004,Subscription,38687.05,0.0,38687.05,Pending,REG-03
INV-002351,2026-07-07,2026-08-06,CUS-01668,DEP-010,Implementation,12699.57,1269.96,11429.61,Pending,REG-08
INV-002965,2026-07-07,2026-08-21,CUS-01751,DEP-008,Product Sales,139114.85,139114.85,0.0,Paid,REG-07
INV-003512,2026-07-07,2026-08-06,CUS-00928,DEP-009,Consulting,11811.41,11811.41,0.0,Paid,REG-03
INV-004151,2026-07-07,2026-08-06,CUS-01613,DEP-004,Maintenance,19441.61,1944.16,17497.45,Pending,REG-04
INV-004549,2026-07-07,2026-08-06,CUS-01764,DEP-010,Maintenance,21226.68,21226.68,0.0,Paid,REG-07
INV-004911,2026-07-07,2026-09-05,CUS-01700,DEP-001,Subscription,7659.19,7659.19,0.0,Paid,REG-06
INV-005980,2026-07-07,2026-08-21,CUS-01597,DEP-010,Support,22566.82,0.0,22566.82,Pending,REG-03
INV-007527,2026-07-07,2026-08-06,CUS-00555,DEP-004,Product Sales,17277.63,17277.63,0.0,Paid,REG-02
INV-007957,2026-07-07,2026-08-06,CUS-00660,DEP-006,Product Sales,7041.99,0.0,7041.99,Overdue,REG-07
INV-008058,2026-07-07,2026-07-22,CUS-01936,DEP-010,Support,36641.74,36641.74,0.0,Paid,REG-06
INV-008652,2026-07-07,2026-08-06,CUS-00288,DEP-010,Maintenance,15762.2,15762.2,0.0,Paid,REG-02
INV-008988,2026-07-07,2026-08-06,CUS-01426,DEP-009,Maintenance,8347.16,2664.31,5682.85,Partially Paid,REG-02
INV-011125,2026-07-07,2026-08-06,CUS-00538,DEP-005,Consulting,14444.47,14444.47,0.0,Paid,REG-01
INV-012980,2026-07-07,2026-08-06,CUS-01430,DEP-001,Other Revenue,77373.12,77373.12,0.0,Paid,REG-03
INV-000977,2026-07-08,2026-08-22,CUS-01500,DEP-003,Implementation,32035.59,13017.12,19018.47,Partially Paid,REG-07
INV-001665,2026-07-08,2026-08-22,CUS-01306,DEP-008,Service Revenue,10663.79,10663.79,0.0,Paid,REG-01
INV-003141,2026-07-08,2026-09-06,CUS-00483,DEP-005,Subscription,11934.69,3514.77,8419.92,Partially Paid,REG-01
INV-004153,2026-07-08,2026-08-22,CUS-01384,DEP-010,Implementation,26932.34,26932.34,0.0,Paid,REG-01
INV-005670,2026-07-08,2026-08-07,CUS-00050,DEP-005,Product Sales,10865.72,1086.57,9779.15,Overdue,REG-08
INV-005684,2026-07-08,2026-08-07,CUS-00496,DEP-001,Subscription,13245.28,0.0,13245.28,Pending,REG-05
INV-005918,2026-07-08,2026-08-07,CUS-01405,DEP-010,Implementation,12410.69,12410.69,0.0,Paid,REG-06
INV-006717,2026-07-08,2026-08-07,CUS-01027,DEP-002,Other Revenue,20412.47,14946.44,5466.03,Partially Paid,REG-06
INV-006941,2026-07-08,2026-08-07,CUS-00470,DEP-007,Implementation,37936.38,3793.64,34142.74,Pending,REG-04
INV-006947,2026-07-08,2026-08-07,CUS-00210,DEP-005,Service Revenue,47494.18,47494.18,0.0,Paid,REG-01
INV-008993,2026-07-08,2026-08-07,CUS-01296,DEP-002,Subscription,14057.4,0.0,14057.4,Overdue,REG-04
INV-009693,2026-07-08,2026-08-07,CUS-00701,DEP-002,Support,37257.92,37257.92,0.0,Paid,REG-01
INV-010319,2026-07-08,2026-08-07,CUS-01499,DEP-005,Maintenance,24905.68,24905.68,0.0,Paid,REG-03
INV-011684,2026-07-08,2026-08-07,CUS-01583,DEP-010,Consulting,4348.87,4348.87,0.0,Paid,REG-03
INV-012370,2026-07-08,2026-08-07,CUS-00292,DEP-007,Maintenance,49070.1,49070.1,0.0,Paid,REG-08
INV-012530,2026-07-08,2026-08-07,CUS-01045,DEP-005,Support,15465.7,15465.7,0.0,Paid,REG-05
INV-014397,2026-07-08,2026-08-07,CUS-01064,DEP-010,Consulting,24666.02,0.0,24666.02,Cancelled,REG-06
INV-014557,2026-07-08,2026-08-07,CUS-01154,DEP-009,Support,8131.17,3177.27,4953.9,Partially Paid,REG-04
INV-000802,2026-07-09,2026-09-07,CUS-01102,DEP-002,Maintenance,17271.23,17271.23,0.0,Paid,REG-06
INV-001251,2026-07-09,2026-08-08,CUS-01424,DEP-001,Implementation,11303.34,11303.34,0.0,Paid,REG-04
INV-001838,2026-07-09,2026-08-08,CUS-00894,DEP-010,Other Revenue,47274.59,47274.59,0.0,Paid,REG-01
INV-002167,2026-07-09,2026-08-23,CUS-00256,DEP-001,Support,16395.35,12609.9,3785.45,Partially Paid,REG-02
INV-002561,2026-07-09,2026-08-08,CUS-01018,DEP-003,Subscription,8734.62,8734.62,0.0,Paid,REG-06
INV-002639,2026-07-09,2026-08-08,CUS-00079,DEP-002,Consulting,17519.21,17519.21,0.0,Paid,REG-03
INV-002894,2026-07-09,2026-07-24,CUS-01674,DEP-006,Support,82966.83,82966.83,0.0,Paid,REG-02
INV-003182,2026-07-09,2026-09-07,CUS-00048,DEP-001,Service Revenue,22649.38,22649.38,0.0,Paid,REG-08
INV-003196,2026-07-09,2026-08-08,CUS-00815,DEP-002,Implementation,43254.44,4325.44,38929.0,Pending,REG-03
INV-003304,2026-07-09,2026-08-08,CUS-00957,DEP-004,Maintenance,25392.85,25392.85,0.0,Paid,REG-08
INV-005078,2026-07-09,2026-08-08,CUS-00368,DEP-008,Subscription,10997.04,4494.24,6502.8,Partially Paid,REG-05
INV-005146,2026-07-09,2026-08-08,CUS-01186,DEP-004,Other Revenue,18821.56,18821.56,0.0,Paid,REG-08
INV-005701,2026-07-09,2026-08-08,CUS-01518,DEP-004,Other Revenue,76030.66,44918.66,31112.0,Partially Paid,REG-06
INV-006301,2026-07-09,2026-08-23,CUS-00628,DEP-003,Support,13735.45,13735.45,0.0,Paid,REG-01
INV-006476,2026-07-09,2026-08-08,CUS-00673,DEP-001,Maintenance,15735.98,3147.2,12588.78,Overdue,REG-08
INV-006974,2026-07-09,2026-08-08,CUS-00435,DEP-007,Subscription,19342.96,3868.59,15474.37,Overdue,REG-04
INV-007721,2026-07-09,2026-08-08,CUS-01196,DEP-009,Service Revenue,13465.54,5302.04,8163.5,Partially Paid,REG-04
INV-007999,2026-07-09,2026-08-08,CUS-01701,DEP-007,Other Revenue,16536.57,16536.57,0.0,Paid,REG-03
INV-008383,2026-07-09,2026-08-23,CUS-01987,DEP-010,Product Sales,9302.5,5890.68,3411.82,Partially Paid,REG-04
INV-008877,2026-07-09,2026-08-08,CUS-00887,DEP-008,Implementation,63791.76,37057.39,26734.37,Partially Paid,REG-01
INV-009921,2026-07-09,2026-08-08,CUS-00748,DEP-001,Subscription,28928.62,28928.62,0.0,Paid,REG-06
INV-010077,2026-07-09,2026-08-08,CUS-01795,DEP-004,Product Sales,16789.82,16789.82,0.0,Paid,REG-01
INV-010755,2026-07-09,2026-08-08,CUS-01923,DEP-010,Maintenance,15495.9,0.0,15495.9,Overdue,REG-04
INV-012556,2026-07-09,2026-09-07,CUS-01361,DEP-009,Service Revenue,17990.27,17990.27,0.0,Paid,REG-03
INV-012648,2026-07-09,2026-08-08,CUS-00541,DEP-006,Subscription,34469.58,0.0,34469.58,Cancelled,REG-03
INV-013017,2026-07-09,2026-08-23,CUS-01868,DEP-006,Support,6947.71,6947.71,0.0,Paid,REG-04
INV-013105,2026-07-09,2026-08-08,CUS-00979,DEP-006,Support,7645.79,0.0,7645.79,Overdue,REG-03
INV-013894,2026-07-09,2026-08-08,CUS-01057,DEP-004,Service Revenue,27196.33,2719.63,24476.7,Overdue,REG-04
INV-014887,2026-07-09,2026-07-24,CUS-00707,DEP-006,Maintenance,16733.31,0.0,16733.31,Overdue,REG-01
INV-014946,2026-07-09,2026-08-08,CUS-01911,DEP-006,Support,16546.11,9921.13,6624.98,Partially Paid,REG-07
INV-014990,2026-07-09,2026-08-08,CUS-01234,DEP-001,Subscription,20207.46,4041.49,16165.97,Pending,REG-07
INV-000658,2026-07-10,2026-07-25,CUS-00859,DEP-008,Consulting,1846.1,1846.1,0.0,Paid,REG-06
INV-002498,2026-07-10,2026-08-09,CUS-00892,DEP-009,Service Revenue,13687.85,1368.78,12319.07,Overdue,REG-05
INV-003306,2026-07-10,2026-08-09,CUS-00186,DEP-003,Subscription,34383.57,34383.57,0.0,Paid,REG-03
INV-003652,2026-07-10,2026-08-09,CUS-01467,DEP-002,Consulting,43053.81,0.0,43053.81,Pending,REG-05
INV-005133,2026-07-10,2026-08-09,CUS-01961,DEP-004,Product Sales,6450.97,6450.97,0.0,Paid,REG-02
INV-005310,2026-07-10,2026-08-09,CUS-00804,DEP-001,Implementation,110363.85,11036.39,99327.46,Pending,REG-08
INV-006042,2026-07-10,2026-09-08,CUS-00447,DEP-009,Consulting,5145.23,5145.23,0.0,Paid,REG-01
INV-007491,2026-07-10,2026-09-08,CUS-00295,DEP-006,Maintenance,28729.63,28729.63,0.0,Paid,REG-03
INV-008614,2026-07-10,2026-08-09,CUS-01234,DEP-002,Subscription,17299.72,17299.72,0.0,Paid,REG-04
INV-009244,2026-07-10,2026-07-25,CUS-00713,DEP-008,Maintenance,15940.61,15940.61,0.0,Paid,REG-02
INV-010631,2026-07-10,2026-08-09,CUS-00080,DEP-008,Maintenance,23562.09,23562.09,0.0,Paid,REG-06
INV-010836,2026-07-10,2026-08-09,CUS-00175,DEP-005,Maintenance,21242.04,21242.04,0.0,Paid,REG-04
INV-010912,2026-07-10,2026-08-09,CUS-00297,DEP-004,Consulting,17936.59,17936.59,0.0,Paid,REG-02
INV-013193,2026-07-10,2026-08-09,CUS-00456,DEP-003,Subscription,9462.87,5569.75,3893.12,Partially Paid,REG-04
INV-013379,2026-07-10,2026-08-09,CUS-00520,DEP-009,Maintenance,4926.63,4926.63,0.0,Paid,REG-01
INV-014432,2026-07-10,2026-08-09,CUS-01033,DEP-007,Maintenance,42309.66,0.0,42309.66,Pending,REG-04
INV-014701,2026-07-10,2026-08-09,CUS-01723,DEP-001,Implementation,29249.44,29249.44,0.0,Paid,REG-05
INV-000696,2026-07-11,2026-08-10,CUS-00829,DEP-008,Subscription,10807.96,10807.96,0.0,Paid,REG-01
INV-000949,2026-07-11,2026-09-09,CUS-00931,DEP-003,Implementation,13328.61,13328.61,0.0,Paid,REG-05
INV-001265,2026-07-11,2026-09-09,CUS-01628,DEP-008,Other Revenue,26204.44,26204.44,0.0,Paid,REG-07
INV-001556,2026-07-11,2026-08-10,CUS-01878,DEP-010,Subscription,71256.48,31650.47,39606.01,Partially Paid,REG-01
INV-001950,2026-07-11,2026-07-26,CUS-01935,DEP-001,Maintenance,7607.09,7607.09,0.0,Paid,REG-08
INV-003683,2026-07-11,2026-08-10,CUS-00657,DEP-006,Consulting,27872.95,0.0,27872.95,Overdue,REG-05
INV-004953,2026-07-11,2026-09-09,CUS-01734,DEP-006,Consulting,6765.17,6765.17,0.0,Paid,REG-07
INV-005098,2026-07-11,2026-08-25,CUS-00727,DEP-008,Maintenance,98607.09,98607.09,0.0,Paid,REG-02
INV-005120,2026-07-11,2026-08-10,CUS-01499,DEP-004,Support,10833.35,2942.8,7890.55,Partially Paid,REG-01
INV-007574,2026-07-11,2026-08-10,CUS-00600,DEP-001,Consulting,36235.66,0.0,36235.66,Overdue,REG-06
