Budget_ID,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Budget_Amount,Budget_Type,Region_ID
BUD-202609-DEP-004-CC-104-CAT-007,2026,Q3,September,DEP-004,CC-104,CAT-007,16366.74,Operating,REG-01
BUD-202609-DEP-004-CC-104-CAT-012,2026,Q3,September,DEP-004,CC-104,CAT-012,17568.35,Departmental,REG-04
BUD-202609-DEP-004-CC-113-CAT-001,2026,Q3,September,DEP-004,CC-113,CAT-001,27808.9,Project,REG-07
BUD-202609-DEP-004-CC-106-CAT-001,2026,Q3,September,DEP-004,CC-106,CAT-001,32559.71,Operating,REG-05
BUD-202609-DEP-004-CC-107-CAT-012,2026,Q3,September,DEP-004,CC-107,CAT-012,19275.06,Operating,REG-07
BUD-202609-DEP-004-CC-114-CAT-010,2026,Q3,September,DEP-004,CC-114,CAT-010,18614.4,Departmental,REG-06
BUD-202609-DEP-004-CC-112-CAT-006,2026,Q3,September,DEP-004,CC-112,CAT-006,26810.51,Operating,REG-02
BUD-202609-DEP-004-CC-104-CAT-013,2026,Q3,September,DEP-004,CC-104,CAT-013,31728.75,Operating,REG-02
BUD-202609-DEP-004-CC-101-CAT-010,2026,Q3,September,DEP-004,CC-101,CAT-010,19376.71,Operating,REG-03
BUD-202609-DEP-004-CC-111-CAT-001,2026,Q3,September,DEP-004,CC-111,CAT-001,31760.35,Operating,REG-08
BUD-202609-DEP-004-CC-113-CAT-006,2026,Q3,September,DEP-004,CC-113,CAT-006,28428.47,Operating,REG-05
BUD-202609-DEP-005-CC-101-CAT-011,2026,Q3,September,DEP-005,CC-101,CAT-011,29783.31,Departmental,REG-08
BUD-202609-DEP-005-CC-103-CAT-007,2026,Q3,September,DEP-005,CC-103,CAT-007,17378.3,Operating,REG-05
BUD-202609-DEP-005-CC-103-CAT-009,2026,Q3,September,DEP-005,CC-103,CAT-009,25801.5,Project,REG-01
BUD-202609-DEP-005-CC-105-CAT-014,2026,Q3,September,DEP-005,CC-105,CAT-014,28642.33,Operating,REG-05
BUD-202609-DEP-005-CC-106-CAT-007,2026,Q3,September,DEP-005,CC-106,CAT-007,17655.78,Departmental,REG-05
BUD-202609-DEP-005-CC-106-CAT-013,2026,Q3,September,DEP-005,CC-106,CAT-013,39229.41,Capital,REG-01
BUD-202609-DEP-005-CC-113-CAT-002,2026,Q3,September,DEP-005,CC-113,CAT-002,21660.59,Departmental,REG-06
BUD-202609-DEP-005-CC-102-CAT-011,2026,Q3,September,DEP-005,CC-102,CAT-011,33871.15,Project,REG-04
BUD-202609-DEP-005-CC-105-CAT-011,2026,Q3,September,DEP-005,CC-105,CAT-011,33675.99,Operating,REG-06
BUD-202609-DEP-005-CC-108-CAT-002,2026,Q3,September,DEP-005,CC-108,CAT-002,21630.36,Operating,REG-07
BUD-202609-DEP-005-CC-113-CAT-007,2026,Q3,September,DEP-005,CC-113,CAT-007,18073.09,Project,REG-03
BUD-202609-DEP-005-CC-113-CAT-010,2026,Q3,September,DEP-005,CC-113,CAT-010,21804.02,Operating,REG-02
BUD-202609-DEP-005-CC-115-CAT-004,2026,Q3,September,DEP-005,CC-115,CAT-004,42225.55,Operating,REG-05
BUD-202609-DEP-005-CC-101-CAT-012,2026,Q3,September,DEP-005,CC-101,CAT-012,23004.19,Operating,REG-03
BUD-202609-DEP-005-CC-111-CAT-002,2026,Q3,September,DEP-005,CC-111,CAT-002,24054.86,Operating,REG-04
BUD-202609-DEP-005-CC-101-CAT-003,2026,Q3,September,DEP-005,CC-101,CAT-003,28158.25,Operating,REG-05
BUD-202609-DEP-005-CC-103-CAT-012,2026,Q3,September,DEP-005,CC-103,CAT-012,25463.77,Operating,REG-05
BUD-202609-DEP-005-CC-118-CAT-010,2026,Q3,September,DEP-005,CC-118,CAT-010,24230.1,Operating,REG-07
BUD-202609-DEP-005-CC-115-CAT-006,2026,Q3,September,DEP-005,CC-115,CAT-006,36156.45,Operating,REG-06
BUD-202609-DEP-005-CC-101-CAT-013,2026,Q3,September,DEP-005,CC-101,CAT-013,32275.56,Project,REG-06
BUD-202609-DEP-005-CC-103-CAT-011,2026,Q3,September,DEP-005,CC-103,CAT-011,28598.2,Project,REG-02
BUD-202609-DEP-005-CC-110-CAT-003,2026,Q3,September,DEP-005,CC-110,CAT-003,29332.26,Capital,REG-08
BUD-202609-DEP-005-CC-118-CAT-009,2026,Q3,September,DEP-005,CC-118,CAT-009,28875.87,Operating,REG-08
BUD-202609-DEP-005-CC-116-CAT-012,2026,Q3,September,DEP-005,CC-116,CAT-012,21546.89,Operating,REG-01
BUD-202609-DEP-005-CC-105-CAT-015,2026,Q3,September,DEP-005,CC-105,CAT-015,31311.88,Departmental,REG-07
BUD-202609-DEP-005-CC-109-CAT-006,2026,Q3,September,DEP-005,CC-109,CAT-006,31887.89,Departmental,REG-05
BUD-202609-DEP-005-CC-106-CAT-015,2026,Q3,September,DEP-005,CC-106,CAT-015,34699.14,Operating,REG-03
BUD-202609-DEP-005-CC-113-CAT-009,2026,Q3,September,DEP-005,CC-113,CAT-009,27335.57,Operating,REG-08
BUD-202609-DEP-005-CC-110-CAT-008,2026,Q3,September,DEP-005,CC-110,CAT-008,36766.63,Project,REG-04
BUD-202609-DEP-005-CC-120-CAT-007,2026,Q3,September,DEP-005,CC-120,CAT-007,19202.44,Operating,REG-01
BUD-202609-DEP-005-CC-106-CAT-012,2026,Q3,September,DEP-005,CC-106,CAT-012,21216.45,Operating,REG-01
BUD-202609-DEP-005-CC-116-CAT-005,2026,Q3,September,DEP-005,CC-116,CAT-005,26071.25,Operating,REG-06
BUD-202609-DEP-005-CC-106-CAT-004,2026,Q3,September,DEP-005,CC-106,CAT-004,44879.67,Operating,REG-08
BUD-202609-DEP-005-CC-115-CAT-009,2026,Q3,September,DEP-005,CC-115,CAT-009,29472.89,Operating,REG-05
BUD-202609-DEP-005-CC-113-CAT-009,2026,Q3,September,DEP-005,CC-113,CAT-009,26342.28,Operating,REG-06
BUD-202609-DEP-005-CC-117-CAT-001,2026,Q3,September,DEP-005,CC-117,CAT-001,34447.04,Project,REG-02
BUD-202609-DEP-005-CC-110-CAT-011,2026,Q3,September,DEP-005,CC-110,CAT-011,30021.37,Project,REG-08
BUD-202609-DEP-005-CC-118-CAT-005,2026,Q3,September,DEP-005,CC-118,CAT-005,25294.73,Project,REG-07
BUD-202609-DEP-005-CC-109-CAT-012,2026,Q3,September,DEP-005,CC-109,CAT-012,23975.87,Operating,REG-05
BUD-202609-DEP-005-CC-111-CAT-005,2026,Q3,September,DEP-005,CC-111,CAT-005,22869.31,Departmental,REG-02
BUD-202609-DEP-005-CC-110-CAT-004,2026,Q3,September,DEP-005,CC-110,CAT-004,42820.28,Capital,REG-02
BUD-202609-DEP-005-CC-110-CAT-009,2026,Q3,September,DEP-005,CC-110,CAT-009,29228.88,Operating,REG-05
BUD-202609-DEP-005-CC-108-CAT-008,2026,Q3,September,DEP-005,CC-108,CAT-008,43226.52,Operating,REG-08
BUD-202609-DEP-005-CC-105-CAT-006,2026,Q3,September,DEP-005,CC-105,CAT-006,32062.23,Capital,REG-02
BUD-202609-DEP-006-CC-116-CAT-007,2026,Q3,September,DEP-006,CC-116,CAT-007,12218.09,Operating,REG-06
BUD-202609-DEP-006-CC-119-CAT-015,2026,Q3,September,DEP-006,CC-119,CAT-015,19027.48,Operating,REG-07
BUD-202609-DEP-006-CC-117-CAT-003,2026,Q3,September,DEP-006,CC-117,CAT-003,21453.0,Operating,REG-03
BUD-202609-DEP-006-CC-119-CAT-013,2026,Q3,September,DEP-006,CC-119,CAT-013,24126.82,Project,REG-03
BUD-202609-DEP-006-CC-107-CAT-010,2026,Q3,September,DEP-006,CC-107,CAT-010,17276.88,Operating,REG-07
BUD-202609-DEP-006-CC-116-CAT-014,2026,Q3,September,DEP-006,CC-116,CAT-014,18426.31,Operating,REG-07
BUD-202609-DEP-006-CC-115-CAT-009,2026,Q3,September,DEP-006,CC-115,CAT-009,17127.96,Operating,REG-08
BUD-202609-DEP-006-CC-102-CAT-003,2026,Q3,September,DEP-006,CC-102,CAT-003,20625.91,Operating,REG-08
BUD-202609-DEP-006-CC-118-CAT-009,2026,Q3,September,DEP-006,CC-118,CAT-009,19005.35,Operating,REG-03
BUD-202609-DEP-006-CC-107-CAT-006,2026,Q3,September,DEP-006,CC-107,CAT-006,21938.94,Operating,REG-08
BUD-202609-DEP-006-CC-120-CAT-011,2026,Q3,September,DEP-006,CC-120,CAT-011,19824.26,Operating,REG-06
BUD-202609-DEP-006-CC-114-CAT-011,2026,Q3,September,DEP-006,CC-114,CAT-011,20596.47,Project,REG-02
BUD-202609-DEP-006-CC-102-CAT-001,2026,Q3,September,DEP-006,CC-102,CAT-001,22496.11,Departmental,REG-02
BUD-202609-DEP-006-CC-112-CAT-002,2026,Q3,September,DEP-006,CC-112,CAT-002,14243.42,Project,REG-07
BUD-202609-DEP-006-CC-102-CAT-007,2026,Q3,September,DEP-006,CC-102,CAT-007,11794.37,Operating,REG-07
BUD-202609-DEP-006-CC-103-CAT-008,2026,Q3,September,DEP-006,CC-103,CAT-008,25269.72,Operating,REG-01
BUD-202609-DEP-006-CC-103-CAT-003,2026,Q3,September,DEP-006,CC-103,CAT-003,20231.17,Operating,REG-07
BUD-202609-DEP-006-CC-116-CAT-010,2026,Q3,September,DEP-006,CC-116,CAT-010,17922.69,Project,REG-05
BUD-202609-DEP-006-CC-120-CAT-004,2026,Q3,September,DEP-006,CC-120,CAT-004,26909.88,Project,REG-04
BUD-202609-DEP-006-CC-103-CAT-014,2026,Q3,September,DEP-006,CC-103,CAT-014,18863.73,Project,REG-05
BUD-202609-DEP-006-CC-120-CAT-011,2026,Q3,September,DEP-006,CC-120,CAT-011,24667.41,Operating,REG-04
BUD-202609-DEP-006-CC-119-CAT-007,2026,Q3,September,DEP-006,CC-119,CAT-007,14264.41,Departmental,REG-07
BUD-202609-DEP-006-CC-105-CAT-002,2026,Q3,September,DEP-006,CC-105,CAT-002,13627.62,Operating,REG-08
BUD-202609-DEP-006-CC-103-CAT-001,2026,Q3,September,DEP-006,CC-103,CAT-001,24292.63,Departmental,REG-04
BUD-202609-DEP-006-CC-111-CAT-008,2026,Q3,September,DEP-006,CC-111,CAT-008,28652.39,Departmental,REG-02
BUD-202609-DEP-006-CC-102-CAT-004,2026,Q3,September,DEP-006,CC-102,CAT-004,29190.12,Project,REG-06
BUD-202609-DEP-006-CC-112-CAT-009,2026,Q3,September,DEP-006,CC-112,CAT-009,18554.86,Project,REG-04
BUD-202609-DEP-006-CC-107-CAT-002,2026,Q3,September,DEP-006,CC-107,CAT-002,13676.61,Capital,REG-05
BUD-202609-DEP-006-CC-118-CAT-002,2026,Q3,September,DEP-006,CC-118,CAT-002,16225.39,Capital,REG-07
BUD-202609-DEP-006-CC-118-CAT-011,2026,Q3,September,DEP-006,CC-118,CAT-011,21946.57,Operating,REG-02
BUD-202609-DEP-006-CC-120-CAT-010,2026,Q3,September,DEP-006,CC-120,CAT-010,18198.51,Project,REG-01
BUD-202609-DEP-006-CC-105-CAT-009,2026,Q3,September,DEP-006,CC-105,CAT-009,18856.32,Capital,REG-07
BUD-202609-DEP-006-CC-104-CAT-006,2026,Q3,September,DEP-006,CC-104,CAT-006,21372.73,Operating,REG-08
BUD-202609-DEP-006-CC-107-CAT-004,2026,Q3,September,DEP-006,CC-107,CAT-004,32502.42,Operating,REG-08
BUD-202609-DEP-006-CC-120-CAT-014,2026,Q3,September,DEP-006,CC-120,CAT-014,19150.54,Capital,REG-08
BUD-202609-DEP-006-CC-118-CAT-010,2026,Q3,September,DEP-006,CC-118,CAT-010,17250.95,Capital,REG-05
BUD-202609-DEP-006-CC-115-CAT-010,2026,Q3,September,DEP-006,CC-115,CAT-010,17783.26,Operating,REG-07
BUD-202609-DEP-006-CC-108-CAT-006,2026,Q3,September,DEP-006,CC-108,CAT-006,25613.23,Departmental,REG-03
BUD-202609-DEP-006-CC-103-CAT-013,2026,Q3,September,DEP-006,CC-103,CAT-013,23599.88,Operating,REG-01
BUD-202609-DEP-006-CC-119-CAT-009,2026,Q3,September,DEP-006,CC-119,CAT-009,16754.33,Capital,REG-07
BUD-202609-DEP-006-CC-110-CAT-006,2026,Q3,September,DEP-006,CC-110,CAT-006,22231.43,Departmental,REG-05
BUD-202609-DEP-006-CC-108-CAT-007,2026,Q3,September,DEP-006,CC-108,CAT-007,14389.92,Operating,REG-02
BUD-202609-DEP-006-CC-108-CAT-015,2026,Q3,September,DEP-006,CC-108,CAT-015,19747.12,Project,REG-03
BUD-202609-DEP-006-CC-105-CAT-004,2026,Q3,September,DEP-006,CC-105,CAT-004,31993.76,Operating,REG-04
BUD-202609-DEP-007-CC-112-CAT-007,2026,Q3,September,DEP-007,CC-112,CAT-007,23607.89,Project,REG-03
BUD-202609-DEP-007-CC-109-CAT-012,2026,Q3,September,DEP-007,CC-109,CAT-012,25463.77,Operating,REG-08
BUD-202609-DEP-007-CC-104-CAT-007,2026,Q3,September,DEP-007,CC-104,CAT-007,22887.23,Operating,REG-04
BUD-202609-DEP-007-CC-120-CAT-013,2026,Q3,September,DEP-007,CC-120,CAT-013,43201.96,Project,REG-05
BUD-202609-DEP-007-CC-108-CAT-008,2026,Q3,September,DEP-007,CC-108,CAT-008,46369.74,Project,REG-06
BUD-202609-DEP-007-CC-111-CAT-012,2026,Q3,September,DEP-007,CC-111,CAT-012,24688.81,Operating,REG-08
BUD-202609-DEP-007-CC-110-CAT-015,2026,Q3,September,DEP-007,CC-110,CAT-015,40485.53,Operating,REG-02
BUD-202609-DEP-007-CC-115-CAT-013,2026,Q3,September,DEP-007,CC-115,CAT-013,39060.68,Operating,REG-07
BUD-202609-DEP-007-CC-116-CAT-015,2026,Q3,September,DEP-007,CC-116,CAT-015,37447.44,Capital,REG-03
BUD-202609-DEP-007-CC-108-CAT-006,2026,Q3,September,DEP-007,CC-108,CAT-006,41556.68,Operating,REG-04
BUD-202609-DEP-007-CC-115-CAT-012,2026,Q3,September,DEP-007,CC-115,CAT-012,24602.11,Capital,REG-01
BUD-202609-DEP-007-CC-101-CAT-010,2026,Q3,September,DEP-007,CC-101,CAT-010,28475.6,Operating,REG-01
BUD-202609-DEP-007-CC-110-CAT-015,2026,Q3,September,DEP-007,CC-110,CAT-015,37344.13,Operating,REG-01
BUD-202609-DEP-007-CC-108-CAT-015,2026,Q3,September,DEP-007,CC-108,CAT-015,39143.86,Departmental,REG-06
BUD-202609-DEP-007-CC-120-CAT-015,2026,Q3,September,DEP-007,CC-120,CAT-015,40762.63,Operating,REG-01
BUD-202609-DEP-007-CC-108-CAT-010,2026,Q3,September,DEP-007,CC-108,CAT-010,26229.86,Operating,REG-04
BUD-202609-DEP-007-CC-111-CAT-003,2026,Q3,September,DEP-007,CC-111,CAT-003,32813.04,Operating,REG-02
BUD-202609-DEP-007-CC-112-CAT-012,2026,Q3,September,DEP-007,CC-112,CAT-012,24404.66,Operating,REG-06
BUD-202609-DEP-007-CC-101-CAT-012,2026,Q3,September,DEP-007,CC-101,CAT-012,26939.29,Capital,REG-08
BUD-202609-DEP-007-CC-114-CAT-011,2026,Q3,September,DEP-007,CC-114,CAT-011,34125.61,Operating,REG-06
BUD-202609-DEP-007-CC-115-CAT-002,2026,Q3,September,DEP-007,CC-115,CAT-002,27167.91,Operating,REG-07
BUD-202609-DEP-007-CC-119-CAT-001,2026,Q3,September,DEP-007,CC-119,CAT-001,37971.63,Operating,REG-02
BUD-202609-DEP-007-CC-106-CAT-001,2026,Q3,September,DEP-007,CC-106,CAT-001,42102.04,Operating,REG-02
BUD-202609-DEP-007-CC-103-CAT-014,2026,Q3,September,DEP-007,CC-103,CAT-014,33796.53,Operating,REG-01
BUD-202609-DEP-007-CC-114-CAT-003,2026,Q3,September,DEP-007,CC-114,CAT-003,31913.0,Operating,REG-04
BUD-202609-DEP-007-CC-107-CAT-006,2026,Q3,September,DEP-007,CC-107,CAT-006,35551.91,Project,REG-04
BUD-202609-DEP-007-CC-112-CAT-010,2026,Q3,September,DEP-007,CC-112,CAT-010,29741.8,Capital,REG-04
BUD-202609-DEP-007-CC-111-CAT-014,2026,Q3,September,DEP-007,CC-111,CAT-014,30034.51,Operating,REG-08
BUD-202609-DEP-007-CC-108-CAT-007,2026,Q3,September,DEP-007,CC-108,CAT-007,23486.7,Operating,REG-04
BUD-202609-DEP-007-CC-107-CAT-014,2026,Q3,September,DEP-007,CC-107,CAT-014,33059.12,Operating,REG-07
BUD-202609-DEP-007-CC-110-CAT-003,2026,Q3,September,DEP-007,CC-110,CAT-003,38728.21,Operating,REG-07
BUD-202609-DEP-007-CC-101-CAT-006,2026,Q3,September,DEP-007,CC-101,CAT-006,39122.51,Operating,REG-01
BUD-202609-DEP-007-CC-102-CAT-013,2026,Q3,September,DEP-007,CC-102,CAT-013,42619.33,Operating,REG-02
BUD-202609-DEP-007-CC-104-CAT-014,2026,Q3,September,DEP-007,CC-104,CAT-014,32754.53,Project,REG-03
BUD-202609-DEP-007-CC-117-CAT-007,2026,Q3,September,DEP-007,CC-117,CAT-007,20162.73,Operating,REG-05
BUD-202609-DEP-007-CC-119-CAT-002,2026,Q3,September,DEP-007,CC-119,CAT-002,25676.95,Operating,REG-01
BUD-202609-DEP-007-CC-113-CAT-013,2026,Q3,September,DEP-007,CC-113,CAT-013,44921.96,Departmental,REG-08
BUD-202609-DEP-007-CC-110-CAT-011,2026,Q3,September,DEP-007,CC-110,CAT-011,41196.91,Operating,REG-06
BUD-202609-DEP-007-CC-107-CAT-014,2026,Q3,September,DEP-007,CC-107,CAT-014,33944.17,Operating,REG-08
BUD-202609-DEP-007-CC-108-CAT-009,2026,Q3,September,DEP-007,CC-108,CAT-009,30012.54,Operating,REG-07
BUD-202609-DEP-008-CC-104-CAT-013,2026,Q3,September,DEP-008,CC-104,CAT-013,29902.51,Operating,REG-08
BUD-202609-DEP-008-CC-113-CAT-005,2026,Q3,September,DEP-008,CC-113,CAT-005,18739.17,Operating,REG-06
BUD-202609-DEP-008-CC-112-CAT-014,2026,Q3,September,DEP-008,CC-112,CAT-014,23696.09,Project,REG-07
BUD-202609-DEP-008-CC-104-CAT-010,2026,Q3,September,DEP-008,CC-104,CAT-010,18835.39,Operating,REG-05
BUD-202609-DEP-008-CC-106-CAT-006,2026,Q3,September,DEP-008,CC-106,CAT-006,27001.89,Operating,REG-07
BUD-202609-DEP-008-CC-105-CAT-005,2026,Q3,September,DEP-008,CC-105,CAT-005,19634.82,Project,REG-06
BUD-202609-DEP-008-CC-114-CAT-014,2026,Q3,September,DEP-008,CC-114,CAT-014,22590.16,Operating,REG-07
BUD-202609-DEP-008-CC-114-CAT-002,2026,Q3,September,DEP-008,CC-114,CAT-002,18980.79,Operating,REG-06
BUD-202609-DEP-008-CC-107-CAT-001,2026,Q3,September,DEP-008,CC-107,CAT-001,32650.41,Project,REG-01
BUD-202609-DEP-008-CC-104-CAT-013,2026,Q3,September,DEP-008,CC-104,CAT-013,26031.1,Project,REG-08
BUD-202609-DEP-008-CC-106-CAT-013,2026,Q3,September,DEP-008,CC-106,CAT-013,29754.51,Project,REG-06
BUD-202609-DEP-008-CC-102-CAT-011,2026,Q3,September,DEP-008,CC-102,CAT-011,24154.65,Operating,REG-07
BUD-202609-DEP-008-CC-112-CAT-002,2026,Q3,September,DEP-008,CC-112,CAT-002,16374.98,Operating,REG-03
BUD-202609-DEP-008-CC-117-CAT-010,2026,Q3,September,DEP-008,CC-117,CAT-010,17952.63,Operating,REG-07
BUD-202609-DEP-008-CC-102-CAT-005,2026,Q3,September,DEP-008,CC-102,CAT-005,20056.08,Operating,REG-04
BUD-202609-DEP-008-CC-115-CAT-011,2026,Q3,September,DEP-008,CC-115,CAT-011,27772.66,Project,REG-01
BUD-202609-DEP-008-CC-119-CAT-011,2026,Q3,September,DEP-008,CC-119,CAT-011,24108.37,Operating,REG-05
BUD-202609-DEP-008-CC-101-CAT-009,2026,Q3,September,DEP-008,CC-101,CAT-009,23757.97,Operating,REG-07
BUD-202609-DEP-008-CC-119-CAT-006,2026,Q3,September,DEP-008,CC-119,CAT-006,25680.35,Departmental,REG-08
BUD-202609-DEP-008-CC-105-CAT-004,2026,Q3,September,DEP-008,CC-105,CAT-004,34115.36,Operating,REG-08
BUD-202609-DEP-008-CC-108-CAT-015,2026,Q3,September,DEP-008,CC-108,CAT-015,25102.26,Operating,REG-05
BUD-202609-DEP-008-CC-108-CAT-008,2026,Q3,September,DEP-008,CC-108,CAT-008,34267.07,Operating,REG-05
BUD-202609-DEP-008-CC-112-CAT-009,2026,Q3,September,DEP-008,CC-112,CAT-009,20951.76,Capital,REG-03
BUD-202609-DEP-008-CC-112-CAT-011,2026,Q3,September,DEP-008,CC-112,CAT-011,29058.12,Operating,REG-07
BUD-202609-DEP-008-CC-114-CAT-007,2026,Q3,September,DEP-008,CC-114,CAT-007,16268.35,Operating,REG-08
BUD-202609-DEP-008-CC-107-CAT-014,2026,Q3,September,DEP-008,CC-107,CAT-014,20564.56,Operating,REG-08
BUD-202609-DEP-008-CC-117-CAT-009,2026,Q3,September,DEP-008,CC-117,CAT-009,23238.41,Operating,REG-03
BUD-202609-DEP-008-CC-107-CAT-005,2026,Q3,September,DEP-008,CC-107,CAT-005,21082.67,Capital,REG-01
BUD-202609-DEP-008-CC-112-CAT-005,2026,Q3,September,DEP-008,CC-112,CAT-005,20713.39,Capital,REG-08
BUD-202609-DEP-008-CC-103-CAT-003,2026,Q3,September,DEP-008,CC-103,CAT-003,25201.45,Capital,REG-07
BUD-202609-DEP-008-CC-104-CAT-009,2026,Q3,September,DEP-008,CC-104,CAT-009,23003.7,Operating,REG-01
BUD-202609-DEP-008-CC-106-CAT-001,2026,Q3,September,DEP-008,CC-106,CAT-001,31114.01,Capital,REG-07
BUD-202609-DEP-008-CC-102-CAT-006,2026,Q3,September,DEP-008,CC-102,CAT-006,24721.23,Project,REG-07
BUD-202609-DEP-008-CC-106-CAT-005,2026,Q3,September,DEP-008,CC-106,CAT-005,18983.35,Capital,REG-03
BUD-202609-DEP-008-CC-111-CAT-014,2026,Q3,September,DEP-008,CC-111,CAT-014,25667.23,Operating,REG-05
BUD-202609-DEP-008-CC-102-CAT-002,2026,Q3,September,DEP-008,CC-102,CAT-002,16060.21,Project,REG-08
BUD-202609-DEP-008-CC-112-CAT-014,2026,Q3,September,DEP-008,CC-112,CAT-014,23585.82,Operating,REG-02
BUD-202609-DEP-008-CC-112-CAT-002,2026,Q3,September,DEP-008,CC-112,CAT-002,16408.28,Operating,REG-04
BUD-202609-DEP-008-CC-116-CAT-008,2026,Q3,September,DEP-008,CC-116,CAT-008,33357.12,Operating,REG-07
BUD-202609-DEP-008-CC-110-CAT-001,2026,Q3,September,DEP-008,CC-110,CAT-001,31419.58,Operating,REG-02
BUD-202609-DEP-008-CC-106-CAT-005,2026,Q3,September,DEP-008,CC-106,CAT-005,22339.0,Operating,REG-03
BUD-202609-DEP-008-CC-106-CAT-011,2026,Q3,September,DEP-008,CC-106,CAT-011,24394.81,Project,REG-07
BUD-202609-DEP-008-CC-112-CAT-006,2026,Q3,September,DEP-008,CC-112,CAT-006,25867.25,Operating,REG-04
BUD-202609-DEP-008-CC-108-CAT-007,2026,Q3,September,DEP-008,CC-108,CAT-007,15762.66,Project,REG-08
BUD-202609-DEP-009-CC-101-CAT-013,2026,Q3,September,DEP-009,CC-101,CAT-013,50522.17,Project,REG-01
BUD-202609-DEP-009-CC-108-CAT-008,2026,Q3,September,DEP-009,CC-108,CAT-008,60100.39,Operating,REG-04
BUD-202609-DEP-009-CC-112-CAT-008,2026,Q3,September,DEP-009,CC-112,CAT-008,57934.51,Departmental,REG-02
BUD-202609-DEP-009-CC-107-CAT-004,2026,Q3,September,DEP-009,CC-107,CAT-004,64876.29,Operating,REG-04
BUD-202609-DEP-009-CC-108-CAT-015,2026,Q3,September,DEP-009,CC-108,CAT-015,39969.44,Departmental,REG-02
BUD-202609-DEP-009-CC-102-CAT-011,2026,Q3,September,DEP-009,CC-102,CAT-011,40943.95,Capital,REG-04
BUD-202609-DEP-009-CC-105-CAT-004,2026,Q3,September,DEP-009,CC-105,CAT-004,56582.08,Operating,REG-01
BUD-202609-DEP-009-CC-112-CAT-005,2026,Q3,September,DEP-009,CC-112,CAT-005,32878.74,Departmental,REG-05
BUD-202609-DEP-009-CC-120-CAT-004,2026,Q3,September,DEP-009,CC-120,CAT-004,59390.16,Operating,REG-08
BUD-202609-DEP-009-CC-114-CAT-003,2026,Q3,September,DEP-009,CC-114,CAT-003,45625.68,Operating,REG-01
BUD-202609-DEP-009-CC-117-CAT-006,2026,Q3,September,DEP-009,CC-117,CAT-006,49913.47,Departmental,REG-08
BUD-202609-DEP-009-CC-111-CAT-002,2026,Q3,September,DEP-009,CC-111,CAT-002,30034.52,Project,REG-06
BUD-202609-DEP-009-CC-101-CAT-013,2026,Q3,September,DEP-009,CC-101,CAT-013,44297.89,Operating,REG-06
BUD-202609-DEP-009-CC-110-CAT-003,2026,Q3,September,DEP-009,CC-110,CAT-003,44585.07,Operating,REG-04
BUD-202609-DEP-009-CC-101-CAT-013,2026,Q3,September,DEP-009,CC-101,CAT-013,54520.28,Departmental,REG-06
BUD-202609-DEP-009-CC-118-CAT-002,2026,Q3,September,DEP-009,CC-118,CAT-002,27328.87,Operating,REG-02
BUD-202609-DEP-009-CC-104-CAT-002,2026,Q3,September,DEP-009,CC-104,CAT-002,29515.74,Operating,REG-08
BUD-202609-DEP-009-CC-102-CAT-001,2026,Q3,September,DEP-009,CC-102,CAT-001,53386.52,Operating,REG-04
BUD-202609-DEP-009-CC-107-CAT-005,2026,Q3,September,DEP-009,CC-107,CAT-005,39147.02,Capital,REG-05
BUD-202609-DEP-009-CC-105-CAT-004,2026,Q3,September,DEP-009,CC-105,CAT-004,61484.23,Operating,REG-07
BUD-202609-DEP-009-CC-103-CAT-012,2026,Q3,September,DEP-009,CC-103,CAT-012,35779.99,Capital,REG-03
BUD-202609-DEP-009-CC-114-CAT-010,2026,Q3,September,DEP-009,CC-114,CAT-010,36958.81,Operating,REG-02
BUD-202609-DEP-009-CC-104-CAT-013,2026,Q3,September,DEP-009,CC-104,CAT-013,44927.47,Capital,REG-08
BUD-202609-DEP-009-CC-110-CAT-001,2026,Q3,September,DEP-009,CC-110,CAT-001,55762.87,Project,REG-08
BUD-202609-DEP-009-CC-103-CAT-008,2026,Q3,September,DEP-009,CC-103,CAT-008,52582.52,Capital,REG-05
BUD-202609-DEP-009-CC-101-CAT-014,2026,Q3,September,DEP-009,CC-101,CAT-014,38354.67,Project,REG-04
BUD-202609-DEP-009-CC-103-CAT-010,2026,Q3,September,DEP-009,CC-103,CAT-010,35982.42,Operating,REG-02
BUD-202609-DEP-009-CC-104-CAT-005,2026,Q3,September,DEP-009,CC-104,CAT-005,38367.97,Project,REG-08
BUD-202609-DEP-009-CC-119-CAT-014,2026,Q3,September,DEP-009,CC-119,CAT-014,44060.49,Departmental,REG-07
BUD-202609-DEP-009-CC-117-CAT-003,2026,Q3,September,DEP-009,CC-117,CAT-003,42634.05,Operating,REG-04
BUD-202609-DEP-009-CC-106-CAT-009,2026,Q3,September,DEP-009,CC-106,CAT-009,39407.62,Operating,REG-05
BUD-202609-DEP-009-CC-109-CAT-011,2026,Q3,September,DEP-009,CC-109,CAT-011,40318.82,Capital,REG-05
BUD-202609-DEP-009-CC-112-CAT-003,2026,Q3,September,DEP-009,CC-112,CAT-003,46693.65,Capital,REG-01
BUD-202609-DEP-009-CC-113-CAT-009,2026,Q3,September,DEP-009,CC-113,CAT-009,41068.0,Capital,REG-05
BUD-202609-DEP-009-CC-101-CAT-002,2026,Q3,September,DEP-009,CC-101,CAT-002,27105.01,Operating,REG-08
