Expense_ID,Date,Year,Quarter,Month,Department_ID,Cost_Center_ID,Category_ID,Subcategory_ID,Vendor_ID,Description,Budget_ID,Amount,Payment_Status,Region_ID
EXP-020418,2026-12-22,2026,Q4,December,DEP-009,CC-120,CAT-008,SUB-012,VEN-0046,Business travel,BUD-005189,2749.51,Paid,REG-02
EXP-021086,2026-12-22,2026,Q4,December,DEP-003,CC-105,CAT-007,SUB-039,VEN-0010,Marketing expense,BUD-003631,597.61,Paid,REG-05
EXP-021440,2026-12-22,2026,Q4,December,DEP-004,CC-111,CAT-008,SUB-038,VEN-0077,Software subscription,BUD-005170,935.07,Rejected,REG-07
EXP-021899,2026-12-22,2026,Q4,December,DEP-004,CC-110,CAT-006,SUB-016,VEN-0042,Maintenance service,BUD-002920,1657.68,Paid,REG-06
EXP-022469,2026-12-22,2026,Q4,December,DEP-008,CC-110,CAT-014,SUB-038,VEN-0061,Equipment purchase,BUD-008437,5171.61,Paid,REG-03
EXP-022539,2026-12-22,2026,Q4,December,DEP-007,CC-106,CAT-006,SUB-037,VEN-0082,Maintenance service,BUD-003718,2584.27,Pending,REG-06
EXP-023070,2026-12-22,2026,Q4,December,DEP-007,CC-102,CAT-010,SUB-037,VEN-0048,Transportation,BUD-008906,1544.5,Paid,REG-01
EXP-024585,2026-12-22,2026,Q4,December,DEP-003,CC-109,CAT-005,SUB-038,VEN-0009,Consulting fee,BUD-003310,731.6,Paid,REG-01
EXP-024798,2026-12-22,2026,Q4,December,DEP-005,CC-106,CAT-008,SUB-038,VEN-0092,Employee training,BUD-004329,2584.83,Pending,REG-02
EXP-025301,2026-12-22,2026,Q4,December,DEP-003,CC-102,CAT-002,SUB-003,VEN-0068,Insurance expense,BUD-005904,544.09,Pending,REG-04
EXP-025467,2026-12-22,2026,Q4,December,DEP-007,CC-102,CAT-010,SUB-024,VEN-0006,Utilities,BUD-009545,3596.97,Paid,REG-04
EXP-025606,2026-12-22,2026,Q4,December,DEP-007,CC-112,CAT-009,SUB-009,VEN-0025,Transportation,BUD-000771,12043.04,Pending,REG-02
EXP-026512,2026-12-22,2026,Q4,December,DEP-010,CC-113,CAT-014,SUB-025,VEN-0033,Business travel,BUD-008365,2417.93,Paid,REG-02
EXP-026756,2026-12-22,2026,Q4,December,DEP-005,CC-117,CAT-006,SUB-003,VEN-0046,Transportation,BUD-009559,18206.24,Pending,REG-08
EXP-027443,2026-12-22,2026,Q4,December,DEP-007,CC-104,CAT-013,SUB-022,VEN-0080,Employee training,BUD-003394,2110.87,Rejected,REG-08
EXP-027532,2026-12-22,2026,Q4,December,DEP-001,CC-103,CAT-007,SUB-013,VEN-0012,Software subscription,BUD-005317,3112.6,Paid,REG-07
EXP-028467,2026-12-22,2026,Q4,December,DEP-005,CC-118,CAT-009,SUB-022,VEN-0095,Utilities,BUD-009173,1939.54,Paid,REG-06
EXP-029160,2026-12-22,2026,Q4,December,DEP-005,CC-119,CAT-013,SUB-017,VEN-0009,Business travel,BUD-004888,19492.9,Pending,REG-02
EXP-029893,2026-12-22,2026,Q4,December,DEP-010,CC-115,CAT-004,SUB-035,VEN-0050,Professional services,BUD-009870,30899.23,Rejected,REG-03
EXP-030499,2026-12-22,2026,Q4,December,DEP-006,CC-108,CAT-006,SUB-024,VEN-0061,Insurance expense,BUD-007879,1526.14,Approved,REG-01
EXP-030532,2026-12-22,2026,Q4,December,DEP-005,CC-119,CAT-002,SUB-003,VEN-0076,Cloud services,BUD-009348,2037.26,Paid,REG-04
EXP-030891,2026-12-22,2026,Q4,December,DEP-010,CC-117,CAT-009,SUB-040,VEN-0100,Utilities,BUD-003823,1472.16,Approved,REG-08
EXP-031127,2026-12-22,2026,Q4,December,DEP-006,CC-120,CAT-007,SUB-016,VEN-0072,Employee training,BUD-001311,9826.78,Approved,REG-04
EXP-031517,2026-12-22,2026,Q4,December,DEP-008,CC-106,CAT-012,SUB-025,VEN-0024,Equipment purchase,BUD-001889,2189.23,Paid,REG-07
EXP-032177,2026-12-22,2026,Q4,December,DEP-008,CC-105,CAT-013,SUB-038,VEN-0081,Cloud services,BUD-008546,2359.61,Pending,REG-08
EXP-034315,2026-12-22,2026,Q4,December,DEP-003,CC-109,CAT-006,SUB-002,VEN-0016,Equipment purchase,BUD-003074,8012.83,Paid,REG-07
EXP-034624,2026-12-22,2026,Q4,December,DEP-006,CC-111,CAT-005,SUB-039,VEN-0051,Recruitment expense,BUD-002802,3163.58,Paid,REG-07
EXP-035136,2026-12-22,2026,Q4,December,DEP-004,CC-120,CAT-014,SUB-037,VEN-0039,Recruitment expense,BUD-007964,2448.81,Paid,REG-01
EXP-035349,2026-12-22,2026,Q4,December,DEP-010,CC-119,CAT-005,SUB-024,VEN-0034,Maintenance service,BUD-001878,5825.5,Paid,REG-05
EXP-037137,2026-12-22,2026,Q4,December,DEP-006,CC-105,CAT-005,SUB-006,VEN-0026,Utilities,BUD-002575,796.32,Paid,REG-02
EXP-038589,2026-12-22,2026,Q4,December,DEP-004,CC-107,CAT-003,SUB-014,VEN-0066,Maintenance service,BUD-009415,3156.23,Paid,REG-06
EXP-039216,2026-12-22,2026,Q4,December,DEP-007,CC-108,CAT-010,SUB-006,VEN-0007,Employee training,BUD-001517,5821.74,Paid,REG-08
EXP-040464,2026-12-22,2026,Q4,December,DEP-008,CC-104,CAT-008,SUB-012,VEN-0081,Office supplies,BUD-000646,2290.4,Paid,REG-02
EXP-044839,2026-12-22,2026,Q4,December,DEP-003,CC-108,CAT-010,SUB-032,VEN-0086,Equipment purchase,BUD-007934,4238.36,Pending,REG-01
EXP-045117,2026-12-22,2026,Q4,December,DEP-003,CC-113,CAT-013,SUB-003,VEN-0072,Marketing expense,BUD-008433,570.15,Rejected,REG-03
EXP-045834,2026-12-22,2026,Q4,December,DEP-001,CC-112,CAT-006,SUB-002,VEN-0093,Recruitment expense,BUD-005283,67453.72,Approved,REG-05
EXP-046436,2026-12-22,2026,Q4,December,DEP-009,CC-119,CAT-011,SUB-017,VEN-0064,Office supplies,BUD-003662,1188.57,Paid,REG-03
EXP-047300,2026-12-22,2026,Q4,December,DEP-007,CC-111,CAT-003,SUB-017,VEN-0003,Cloud services,BUD-003565,8494.0,Pending,REG-02
EXP-047876,2026-12-22,2026,Q4,December,DEP-005,CC-115,CAT-014,SUB-023,VEN-0083,Cloud services,BUD-005614,9471.69,Approved,REG-04
EXP-049509,2026-12-22,2026,Q4,December,DEP-006,CC-105,CAT-001,SUB-033,VEN-0022,Employee training,BUD-003688,5418.7,Approved,REG-01
EXP-001460,2026-12-23,2026,Q4,December,DEP-003,CC-101,CAT-013,SUB-014,VEN-0096,Consulting fee,BUD-002259,8362.31,Paid,REG-07
EXP-003197,2026-12-23,2026,Q4,December,DEP-002,CC-101,CAT-006,SUB-019,VEN-0012,Utilities,BUD-007422,2791.47,Approved,REG-02
EXP-004878,2026-12-23,2026,Q4,December,DEP-003,CC-104,CAT-008,SUB-025,VEN-0061,Insurance expense,BUD-002601,3923.93,Pending,REG-02
EXP-005139,2026-12-23,2026,Q4,December,DEP-002,CC-103,CAT-015,SUB-036,VEN-0085,Utilities,BUD-000950,5507.94,Paid,REG-02
EXP-006004,2026-12-23,2026,Q4,December,DEP-006,CC-116,CAT-014,SUB-007,VEN-0051,Transportation,BUD-009311,10521.78,Paid,REG-04
EXP-006102,2026-12-23,2026,Q4,December,DEP-007,CC-104,CAT-006,SUB-016,VEN-0085,Marketing expense,BUD-003642,1301.99,Paid,REG-03
EXP-006111,2026-12-23,2026,Q4,December,DEP-009,CC-113,CAT-013,SUB-034,VEN-0039,Equipment purchase,BUD-005293,1405.32,Pending,REG-02
EXP-006502,2026-12-23,2026,Q4,December,DEP-006,CC-115,CAT-011,SUB-014,VEN-0100,Maintenance service,BUD-002838,2475.51,Approved,REG-04
EXP-008220,2026-12-23,2026,Q4,December,DEP-006,CC-113,CAT-012,SUB-017,VEN-0002,Office supplies,BUD-006012,8863.27,Pending,REG-04
EXP-008422,2026-12-23,2026,Q4,December,DEP-010,CC-113,CAT-011,SUB-035,VEN-0055,Utilities,BUD-008839,18758.26,Paid,REG-08
EXP-008797,2026-12-23,2026,Q4,December,DEP-006,CC-116,CAT-009,SUB-016,VEN-0071,Facility expense,BUD-003437,2140.84,Paid,REG-02
EXP-009921,2026-12-23,2026,Q4,December,DEP-002,CC-106,CAT-004,SUB-034,VEN-0042,Employee training,BUD-002861,10541.31,Pending,REG-01
EXP-010818,2026-12-23,2026,Q4,December,DEP-003,CC-114,CAT-005,SUB-020,VEN-0077,Consulting fee,BUD-004497,14157.0,Pending,REG-04
EXP-013409,2026-12-23,2026,Q4,December,DEP-001,CC-120,CAT-012,SUB-021,VEN-0054,Equipment purchase,BUD-004730,10486.64,Approved,REG-04
EXP-013573,2026-12-23,2026,Q4,December,DEP-010,CC-107,CAT-009,SUB-026,VEN-0039,Facility expense,BUD-002413,11558.92,Paid,REG-06
EXP-013956,2026-12-23,2026,Q4,December,DEP-009,CC-106,CAT-013,SUB-026,VEN-0039,Office supplies,BUD-009941,4251.53,Pending,REG-02
EXP-014129,2026-12-23,2026,Q4,December,DEP-010,CC-104,CAT-001,SUB-034,VEN-0056,Utilities,BUD-009090,2343.71,Pending,REG-05
EXP-014356,2026-12-23,2026,Q4,December,DEP-006,CC-115,CAT-011,SUB-012,VEN-0090,Marketing expense,BUD-008276,6166.64,Paid,REG-06
EXP-014402,2026-12-23,2026,Q4,December,DEP-004,CC-120,CAT-010,SUB-032,VEN-0055,Software subscription,BUD-004528,9005.13,Approved,REG-01
EXP-014779,2026-12-23,2026,Q4,December,DEP-001,CC-110,CAT-012,SUB-023,VEN-0027,Equipment purchase,BUD-008563,22102.9,Approved,REG-04
EXP-015094,2026-12-23,2026,Q4,December,DEP-003,CC-120,CAT-010,SUB-007,VEN-0068,Recruitment expense,BUD-009730,6084.15,Paid,REG-06
EXP-016361,2026-12-23,2026,Q4,December,DEP-009,CC-110,CAT-007,SUB-028,VEN-0040,Employee training,BUD-006665,1373.45,Paid,REG-06
EXP-018468,2026-12-23,2026,Q4,December,DEP-001,CC-103,CAT-004,SUB-005,VEN-0079,Cloud services,BUD-007542,50585.88,Pending,REG-03
EXP-019044,2026-12-23,2026,Q4,December,DEP-001,CC-111,CAT-002,SUB-014,VEN-0089,Maintenance service,BUD-000668,20198.91,Paid,REG-07
EXP-019144,2026-12-23,2026,Q4,December,DEP-001,CC-106,CAT-011,SUB-017,VEN-0059,Utilities,BUD-008424,4182.14,Pending,REG-03
EXP-022648,2026-12-23,2026,Q4,December,DEP-009,CC-104,CAT-004,SUB-035,VEN-0095,Consulting fee,BUD-004255,9471.09,Pending,REG-01
EXP-023741,2026-12-23,2026,Q4,December,DEP-009,CC-113,CAT-014,SUB-011,VEN-0035,Professional services,BUD-008679,9883.87,Rejected,REG-03
EXP-024879,2026-12-23,2026,Q4,December,DEP-003,CC-113,CAT-008,SUB-038,VEN-0019,Marketing expense,BUD-006397,800.86,Paid,REG-02
EXP-025073,2026-12-23,2026,Q4,December,DEP-001,CC-115,CAT-002,SUB-019,VEN-0030,Consulting fee,BUD-006218,389.51,Pending,REG-03
EXP-025133,2026-12-23,2026,Q4,December,DEP-006,CC-112,CAT-007,SUB-014,VEN-0010,Professional services,BUD-002765,1301.12,Paid,REG-05
EXP-025348,2026-12-23,2026,Q4,December,DEP-010,CC-112,CAT-012,SUB-031,VEN-0046,Marketing expense,BUD-006120,22324.11,Paid,REG-01
EXP-025757,2026-12-23,2026,Q4,December,DEP-002,CC-103,CAT-008,SUB-016,VEN-0055,Office supplies,BUD-000937,1637.19,Paid,REG-04
EXP-025877,2026-12-23,2026,Q4,December,DEP-006,CC-115,CAT-004,SUB-038,VEN-0011,Equipment purchase,BUD-000473,255.77,Rejected,REG-03
EXP-030150,2026-12-23,2026,Q4,December,DEP-008,CC-107,CAT-012,SUB-011,VEN-0016,Software subscription,BUD-001567,1771.21,Paid,REG-01
EXP-031191,2026-12-23,2026,Q4,December,DEP-004,CC-103,CAT-007,SUB-001,VEN-0046,Office supplies,BUD-003933,290.95,Paid,REG-07
EXP-031678,2026-12-23,2026,Q4,December,DEP-007,CC-104,CAT-012,SUB-013,VEN-0046,Equipment purchase,BUD-003899,2158.32,Paid,REG-06
EXP-032223,2026-12-23,2026,Q4,December,DEP-001,CC-116,CAT-002,SUB-025,VEN-0068,Employee training,BUD-006829,2081.9,Paid,REG-01
EXP-032305,2026-12-23,2026,Q4,December,DEP-009,CC-107,CAT-004,SUB-031,VEN-0088,Insurance expense,BUD-004229,13808.85,Rejected,REG-01
EXP-032595,2026-12-23,2026,Q4,December,DEP-001,CC-111,CAT-009,SUB-026,VEN-0008,Cloud services,BUD-007326,4162.64,Approved,REG-01
EXP-034756,2026-12-23,2026,Q4,December,DEP-006,CC-116,CAT-014,SUB-008,VEN-0099,Consulting fee,BUD-005794,3673.08,Paid,REG-08
EXP-035533,2026-12-23,2026,Q4,December,DEP-007,CC-103,CAT-004,SUB-001,VEN-0061,Office supplies,BUD-001893,7182.55,Paid,REG-03
EXP-035827,2026-12-23,2026,Q4,December,DEP-001,CC-105,CAT-009,SUB-013,VEN-0019,Marketing expense,BUD-005199,4582.02,Pending,REG-07
EXP-035858,2026-12-23,2026,Q4,December,DEP-010,CC-106,CAT-012,SUB-031,VEN-0025,Professional services,BUD-000713,12983.08,Paid,REG-06
EXP-037960,2026-12-23,2026,Q4,December,DEP-007,CC-108,CAT-001,SUB-021,VEN-0079,Equipment purchase,BUD-009374,5180.38,Paid,REG-08
EXP-038185,2026-12-23,2026,Q4,December,DEP-003,CC-110,CAT-012,SUB-031,VEN-0015,Software subscription,BUD-007895,3433.99,Paid,REG-03
EXP-038539,2026-12-23,2026,Q4,December,DEP-008,CC-117,CAT-003,SUB-008,VEN-0092,Insurance expense,BUD-001957,7528.75,Pending,REG-04
EXP-040262,2026-12-23,2026,Q4,December,DEP-007,CC-113,CAT-011,SUB-015,VEN-0091,Utilities,BUD-003752,3552.19,Paid,REG-06
EXP-040297,2026-12-23,2026,Q4,December,DEP-008,CC-107,CAT-013,SUB-006,VEN-0042,Software subscription,BUD-003582,5722.79,Approved,REG-01
EXP-040781,2026-12-23,2026,Q4,December,DEP-003,CC-104,CAT-002,SUB-004,VEN-0009,Cloud services,BUD-009800,3886.14,Pending,REG-04
EXP-042107,2026-12-23,2026,Q4,December,DEP-002,CC-111,CAT-002,SUB-018,VEN-0076,Consulting fee,BUD-008325,3294.06,Paid,REG-03
EXP-043269,2026-12-23,2026,Q4,December,DEP-008,CC-114,CAT-012,SUB-022,VEN-0031,Maintenance service,BUD-009777,9145.99,Approved,REG-02
EXP-043568,2026-12-23,2026,Q4,December,DEP-009,CC-107,CAT-012,SUB-019,VEN-0050,Business travel,BUD-006103,2219.17,Pending,REG-06
EXP-044218,2026-12-23,2026,Q4,December,DEP-008,CC-109,CAT-006,SUB-023,VEN-0044,Business travel,BUD-007472,3969.45,Paid,REG-05
EXP-044266,2026-12-23,2026,Q4,December,DEP-003,CC-117,CAT-003,SUB-011,VEN-0081,Facility expense,BUD-005805,2215.8,Pending,REG-02
EXP-044792,2026-12-23,2026,Q4,December,DEP-002,CC-119,CAT-012,SUB-017,VEN-0049,Utilities,BUD-009240,2191.05,Paid,REG-08
EXP-045938,2026-12-23,2026,Q4,December,DEP-005,CC-110,CAT-005,SUB-037,VEN-0069,Software subscription,BUD-008257,7552.61,Paid,REG-03
EXP-046360,2026-12-23,2026,Q4,December,DEP-010,CC-118,CAT-013,SUB-014,VEN-0043,Marketing expense,BUD-008918,4282.28,Pending,REG-02
EXP-046453,2026-12-23,2026,Q4,December,DEP-007,CC-113,CAT-011,SUB-039,VEN-0068,Office supplies,BUD-006366,4020.24,Paid,REG-01
EXP-047253,2026-12-23,2026,Q4,December,DEP-004,CC-111,CAT-010,SUB-022,VEN-0011,Equipment purchase,BUD-007685,782.67,Paid,REG-07
EXP-047559,2026-12-23,2026,Q4,December,DEP-010,CC-102,CAT-003,SUB-037,VEN-0058,Software subscription,BUD-003202,967.93,Paid,REG-06
EXP-048179,2026-12-23,2026,Q4,December,DEP-010,CC-106,CAT-010,SUB-031,VEN-0003,Office supplies,BUD-007232,4341.4,Approved,REG-02
EXP-048583,2026-12-23,2026,Q4,December,DEP-010,CC-103,CAT-004,SUB-034,VEN-0071,Marketing expense,BUD-005172,5511.56,Pending,REG-05
EXP-048699,2026-12-23,2026,Q4,December,DEP-010,CC-120,CAT-013,SUB-002,VEN-0053,Transportation,BUD-001750,1541.47,Paid,REG-06
EXP-049220,2026-12-23,2026,Q4,December,DEP-008,CC-117,CAT-014,SUB-024,VEN-0004,Utilities,BUD-009259,2217.75,Paid,REG-04
EXP-049590,2026-12-23,2026,Q4,December,DEP-001,CC-103,CAT-009,SUB-020,VEN-0073,Professional services,BUD-002384,883.49,Rejected,REG-01
EXP-001193,2026-12-24,2026,Q4,December,DEP-008,CC-117,CAT-001,SUB-015,VEN-0071,Marketing expense,BUD-007561,1415.07,Approved,REG-03
EXP-001862,2026-12-24,2026,Q4,December,DEP-006,CC-112,CAT-002,SUB-032,VEN-0091,Maintenance service,BUD-009719,15471.02,Paid,REG-02
EXP-003705,2026-12-24,2026,Q4,December,DEP-003,CC-120,CAT-004,SUB-038,VEN-0094,Business travel,BUD-003394,4206.36,Paid,REG-07
EXP-006372,2026-12-24,2026,Q4,December,DEP-009,CC-104,CAT-009,SUB-004,VEN-0002,Business travel,BUD-003640,1488.4,Pending,REG-01
EXP-007603,2026-12-24,2026,Q4,December,DEP-004,CC-110,CAT-003,SUB-016,VEN-0067,Maintenance service,BUD-003762,20012.18,Paid,REG-04
EXP-007736,2026-12-24,2026,Q4,December,DEP-001,CC-108,CAT-003,SUB-029,VEN-0005,Recruitment expense,BUD-006845,4771.43,Paid,REG-08
EXP-007739,2026-12-24,2026,Q4,December,DEP-003,CC-117,CAT-001,SUB-023,VEN-0063,Recruitment expense,BUD-004635,1978.72,Paid,REG-02
EXP-009522,2026-12-24,2026,Q4,December,DEP-010,CC-110,CAT-010,SUB-008,VEN-0062,Marketing expense,BUD-006327,470.59,Paid,REG-08
EXP-009835,2026-12-24,2026,Q4,December,DEP-003,CC-114,CAT-004,SUB-010,VEN-0091,Utilities,BUD-002119,6473.5,Approved,REG-05
EXP-010938,2026-12-24,2026,Q4,December,DEP-002,CC-113,CAT-011,SUB-011,VEN-0009,Marketing expense,BUD-000152,3621.67,Paid,REG-02
EXP-011652,2026-12-24,2026,Q4,December,DEP-005,CC-118,CAT-011,SUB-020,VEN-0049,Cloud services,BUD-002270,14201.48,Rejected,REG-05
EXP-011734,2026-12-24,2026,Q4,December,DEP-004,CC-110,CAT-012,SUB-016,VEN-0096,Employee training,BUD-004601,1455.77,Paid,REG-01
EXP-012197,2026-12-24,2026,Q4,December,DEP-006,CC-104,CAT-011,SUB-019,VEN-0001,Maintenance service,BUD-005683,4043.49,Rejected,REG-03
EXP-012503,2026-12-24,2026,Q4,December,DEP-008,CC-118,CAT-009,SUB-005,VEN-0092,Recruitment expense,BUD-002967,4594.29,Approved,REG-05
EXP-013172,2026-12-24,2026,Q4,December,DEP-004,CC-118,CAT-009,SUB-003,VEN-0087,Utilities,BUD-005909,4642.24,Pending,REG-02
EXP-013317,2026-12-24,2026,Q4,December,DEP-009,CC-106,CAT-007,SUB-033,VEN-0014,Recruitment expense,BUD-003412,12258.01,Pending,REG-02
EXP-013368,2026-12-24,2026,Q4,December,DEP-008,CC-106,CAT-008,SUB-011,VEN-0069,Insurance expense,BUD-000259,9348.08,Paid,REG-02
EXP-014168,2026-12-24,2026,Q4,December,DEP-005,CC-107,CAT-004,SUB-015,VEN-0004,Insurance expense,BUD-003873,6897.31,Approved,REG-04
EXP-015653,2026-12-24,2026,Q4,December,DEP-002,CC-111,CAT-010,SUB-007,VEN-0005,Employee training,BUD-007735,697.36,Pending,REG-04
EXP-016669,2026-12-24,2026,Q4,December,DEP-006,CC-104,CAT-010,SUB-027,VEN-0059,Utilities,BUD-000573,3205.98,Pending,REG-08
EXP-017681,2026-12-24,2026,Q4,December,DEP-010,CC-108,CAT-012,SUB-030,VEN-0080,Facility expense,BUD-004937,7736.31,Approved,REG-07
EXP-017899,2026-12-24,2026,Q4,December,DEP-008,CC-102,CAT-012,SUB-010,VEN-0049,Facility expense,BUD-006611,15970.15,Approved,REG-02
EXP-018399,2026-12-24,2026,Q4,December,DEP-002,CC-109,CAT-006,SUB-027,VEN-0065,Maintenance service,BUD-002263,368.78,Approved,REG-02
EXP-019623,2026-12-24,2026,Q4,December,DEP-002,CC-107,CAT-013,SUB-001,VEN-0059,Business travel,BUD-003541,3697.02,Paid,REG-02
EXP-019883,2026-12-24,2026,Q4,December,DEP-005,CC-101,CAT-002,SUB-022,VEN-0085,Facility expense,BUD-004509,12379.06,Paid,REG-04
EXP-019963,2026-12-24,2026,Q4,December,DEP-008,CC-114,CAT-004,SUB-030,VEN-0057,Recruitment expense,BUD-009494,5913.41,Approved,REG-04
EXP-020157,2026-12-24,2026,Q4,December,DEP-010,CC-107,CAT-008,SUB-006,VEN-0078,Transportation,BUD-007154,2135.72,Approved,REG-08
EXP-020475,2026-12-24,2026,Q4,December,DEP-010,CC-116,CAT-007,SUB-030,VEN-0049,Maintenance service,BUD-001544,16269.54,Approved,REG-08
EXP-021091,2026-12-24,2026,Q4,December,DEP-001,CC-111,CAT-001,SUB-037,VEN-0010,Business travel,BUD-002127,31744.93,Approved,REG-02
EXP-021294,2026-12-24,2026,Q4,December,DEP-004,CC-107,CAT-005,SUB-003,VEN-0069,Utilities,BUD-009109,1032.9,Pending,REG-03
EXP-021740,2026-12-24,2026,Q4,December,DEP-004,CC-110,CAT-014,SUB-040,VEN-0034,Cloud services,BUD-009293,5512.03,Paid,REG-01
EXP-021879,2026-12-24,2026,Q4,December,DEP-005,CC-111,CAT-007,SUB-038,VEN-0052,Recruitment expense,BUD-009475,828.05,Pending,REG-04
EXP-022177,2026-12-24,2026,Q4,December,DEP-010,CC-101,CAT-013,SUB-026,VEN-0086,Professional services,BUD-003262,4363.26,Paid,REG-01
EXP-022182,2026-12-24,2026,Q4,December,DEP-003,CC-105,CAT-012,SUB-004,VEN-0082,Utilities,BUD-004612,7883.13,Paid,REG-05
EXP-022496,2026-12-24,2026,Q4,December,DEP-010,CC-104,CAT-012,SUB-030,VEN-0086,Recruitment expense,BUD-006140,831.06,Paid,REG-01
EXP-022556,2026-12-24,2026,Q4,December,DEP-003,CC-115,CAT-013,SUB-024,VEN-0028,Consulting fee,BUD-004944,7342.11,Pending,REG-05
EXP-023078,2026-12-24,2026,Q4,December,DEP-008,CC-119,CAT-004,SUB-010,VEN-0078,Software subscription,BUD-000414,4738.22,Pending,REG-04
EXP-024514,2026-12-24,2026,Q4,December,DEP-001,CC-110,CAT-015,SUB-013,VEN-0069,Office supplies,BUD-007502,3629.29,Rejected,REG-05
EXP-025737,2026-12-24,2026,Q4,December,DEP-007,CC-119,CAT-007,SUB-025,VEN-0012,Office supplies,BUD-007547,5361.95,Approved,REG-08
EXP-026247,2026-12-24,2026,Q4,December,DEP-004,CC-102,CAT-014,SUB-014,VEN-0023,Utilities,BUD-006555,1232.17,Paid,REG-03
EXP-027265,2026-12-24,2026,Q4,December,DEP-010,CC-119,CAT-015,SUB-038,VEN-0071,Equipment purchase,BUD-009829,4256.4,Paid,REG-07
EXP-028617,2026-12-24,2026,Q4,December,DEP-005,CC-117,CAT-011,SUB-031,VEN-0042,Employee training,BUD-001980,36000.08,Approved,REG-07
EXP-030206,2026-12-24,2026,Q4,December,DEP-009,CC-109,CAT-015,SUB-035,VEN-0100,Recruitment expense,BUD-005314,1715.0,Pending,REG-04
EXP-031003,2026-12-24,2026,Q4,December,DEP-006,CC-118,CAT-004,SUB-019,VEN-0084,Transportation,BUD-004645,4302.77,Paid,REG-03
EXP-031810,2026-12-24,2026,Q4,December,DEP-010,CC-111,CAT-008,SUB-004,VEN-0035,Marketing expense,BUD-006039,5969.35,Paid,REG-01
EXP-032033,2026-12-24,2026,Q4,December,DEP-001,CC-109,CAT-011,SUB-010,VEN-0024,Software subscription,BUD-000146,10932.03,Approved,REG-08
EXP-032182,2026-12-24,2026,Q4,December,DEP-005,CC-111,CAT-010,SUB-038,VEN-0040,Transportation,BUD-006964,6213.75,Approved,REG-04
EXP-032444,2026-12-24,2026,Q4,December,DEP-005,CC-116,CAT-004,SUB-039,VEN-0095,Employee training,BUD-005665,11144.17,Paid,REG-04
EXP-032757,2026-12-24,2026,Q4,December,DEP-004,CC-104,CAT-006,SUB-019,VEN-0047,Equipment purchase,BUD-005786,1636.99,Paid,REG-06
EXP-033897,2026-12-24,2026,Q4,December,DEP-009,CC-116,CAT-010,SUB-031,VEN-0092,Equipment purchase,BUD-008266,9050.11,Pending,REG-07
EXP-034265,2026-12-24,2026,Q4,December,DEP-009,CC-104,CAT-011,SUB-005,VEN-0045,Business travel,BUD-000751,21220.97,Paid,REG-04
EXP-035670,2026-12-24,2026,Q4,December,DEP-007,CC-101,CAT-006,SUB-019,VEN-0012,Employee training,BUD-001868,2159.9,Paid,REG-02
EXP-036696,2026-12-24,2026,Q4,December,DEP-010,CC-118,CAT-014,SUB-018,VEN-0020,Marketing expense,BUD-008888,912.57,Paid,REG-01
EXP-037262,2026-12-24,2026,Q4,December,DEP-004,CC-111,CAT-011,SUB-028,VEN-0030,Equipment purchase,BUD-006613,5740.6,Paid,REG-01
EXP-038383,2026-12-24,2026,Q4,December,DEP-002,CC-111,CAT-002,SUB-022,VEN-0069,Software subscription,BUD-007531,4110.4,Paid,REG-07
EXP-039082,2026-12-24,2026,Q4,December,DEP-007,CC-106,CAT-001,SUB-023,VEN-0022,Recruitment expense,BUD-008925,1579.75,Rejected,REG-06
EXP-040357,2026-12-24,2026,Q4,December,DEP-008,CC-103,CAT-013,SUB-039,VEN-0054,Marketing expense,BUD-004654,26673.64,Paid,REG-05
EXP-040726,2026-12-24,2026,Q4,December,DEP-005,CC-107,CAT-008,SUB-029,VEN-0089,Facility expense,BUD-007918,2270.66,Approved,REG-06
EXP-041194,2026-12-24,2026,Q4,December,DEP-007,CC-115,CAT-015,SUB-024,VEN-0069,Utilities,BUD-002781,3505.7,Paid,REG-02
EXP-041274,2026-12-24,2026,Q4,December,DEP-004,CC-113,CAT-015,SUB-002,VEN-0081,Office supplies,BUD-004473,1097.05,Approved,REG-07
EXP-041373,2026-12-24,2026,Q4,December,DEP-002,CC-117,CAT-006,SUB-039,VEN-0019,Transportation,BUD-002231,2135.27,Paid,REG-02
EXP-041449,2026-12-24,2026,Q4,December,DEP-006,CC-110,CAT-011,SUB-012,VEN-0021,Insurance expense,BUD-003210,2431.01,Pending,REG-01
EXP-041527,2026-12-24,2026,Q4,December,DEP-004,CC-112,CAT-003,SUB-007,VEN-0012,Business travel,BUD-003970,2590.61,Approved,REG-04
EXP-041577,2026-12-24,2026,Q4,December,DEP-007,CC-119,CAT-004,SUB-034,VEN-0034,Employee training,BUD-005497,1951.0,Pending,REG-06
EXP-041913,2026-12-24,2026,Q4,December,DEP-010,CC-111,CAT-003,SUB-029,VEN-0053,Equipment purchase,BUD-009087,8996.47,Paid,REG-08
EXP-042191,2026-12-24,2026,Q4,December,DEP-005,CC-114,CAT-007,SUB-039,VEN-0053,Equipment purchase,BUD-001872,15447.53,Rejected,REG-06
EXP-042667,2026-12-24,2026,Q4,December,DEP-004,CC-110,CAT-003,SUB-022,VEN-0099,Equipment purchase,BUD-009490,7701.25,Paid,REG-01
EXP-044511,2026-12-24,2026,Q4,December,DEP-006,CC-101,CAT-003,SUB-036,VEN-0069,Marketing expense,BUD-002360,5314.82,Paid,REG-02
